"Customer ID","Customer Name","Invoice Date","Invoice ID","Book Code","Book Name","Category ID","Category Name","Quantity","Price","Amount","Gross Total","Discount","Net Total"
"4","Daniel Allison",2010-09-14,"79257","43","Call but Rings","6","Educational","20","4300","86000","252500","0.5","126250"
"4","Daniel Allison",2010-09-14,"79257","41","Cry and Living","10","Cookery","1","3100","3100","252500","0.5","126250"
"4","Daniel Allison",2010-09-14,"79257","310","Culprit and Economy","10","Cookery","1","4900","4900","252500","0.5","126250"
"4","Daniel Allison",2011-09-15,"2623","369","Born the Drama","4","Horror","1","1300","1300","14600","0.1","13140"
"4","Daniel Allison",2011-09-15,"2623","242","Kill but Palace","1","Romance","1","3800","3800","14600","0.1","13140"
"4","Daniel Allison",2011-09-15,"2623","108","Invincible and Living","1","Romance","1","3200","3200","14600","0.1","13140"
"4","Daniel Allison",2011-09-15,"2623","87","Cry the Land","1","Romance","1","1000","1000","14600","0.1","13140"
"4","Daniel Allison",2011-09-15,"2623","53","Rings the Palace","9","Travel","1","3800","3800","14600","0.1","13140"
"4","Daniel Allison",2011-09-15,"2623","345","Drama the Cost","1","Romance","1","1500","1500","14600","0.1","13140"
"4","Daniel Allison",2012-01-09,"37739","191","Places but Cost","3","Classics","1","3100","3100","11400","0.1","10260"
"4","Daniel Allison",2012-01-09,"37739","48","Drama and Kill","7","History","1","3900","3900","11400","0.1","10260"
"4","Daniel Allison",2012-01-09,"37739","266","Love to Love","10","Cookery","1","3600","3600","11400","0.1","10260"
"4","Daniel Allison",2012-01-09,"37739","380","Economy the Culprit","1","Romance","1","800","800","11400","0.1","10260"
"4","Daniel Allison",2011-05-13,"53498","163","Kill and Cry","8","Autobiography","1","4300","4300","15500","0.1","13950"
"4","Daniel Allison",2011-05-13,"53498","390","Wait but Cost","8","Autobiography","1","4500","4500","15500","0.1","13950"
"4","Daniel Allison",2011-05-13,"53498","115","Economy but Dream","10","Cookery","1","3100","3100","15500","0.1","13950"
"4","Daniel Allison",2011-05-13,"53498","113","Palace and Love","1","Romance","1","1400","1400","15500","0.1","13950"
"4","Daniel Allison",2011-05-13,"53498","249","Living and Dream","6","Educational","1","2200","2200","15500","0.1","13950"
"4","Daniel Allison",2011-07-15,"18561","268","Nightmare to Call","9","Travel","1","2300","2300","12500","0.1","11250"
"4","Daniel Allison",2011-07-15,"18561","220","Living the Living","2","Adventure","1","2600","2600","12500","0.1","11250"
"4","Daniel Allison",2011-07-15,"18561","219","Love to Places","7","History","1","800","800","12500","0.1","11250"
"4","Daniel Allison",2011-07-15,"18561","322","Places but Love","6","Educational","1","3200","3200","12500","0.1","11250"
"4","Daniel Allison",2011-07-15,"18561","364","Cry and Invincible","1","Romance","1","3600","3600","12500","0.1","11250"
"4","Daniel Allison",2011-05-24,"509","169","Living the Born","10","Cookery","56","900","50400","54600","0.5","27300"
"4","Daniel Allison",2011-05-24,"509","177","Dream to Invincible","8","Autobiography","1","4200","4200","54600","0.5","27300"
"4","Daniel Allison",2010-01-29,"29","229","Wait the Palace","7","History","1","3300","3300","4900","0","4900"
"4","Daniel Allison",2010-01-29,"29","363","Culprit the Cost","3","Classics","1","1600","1600","4900","0","4900"
"4","Daniel Allison",2010-09-01,"14244","210","Palace to Love","1","Romance","42","3800","159600","167400","0.5","83700"
"4","Daniel Allison",2010-09-01,"14244","170","Cost to Culprit","5","Thriller","1","3400","3400","167400","0.5","83700"
"4","Daniel Allison",2010-09-01,"14244","77","Wait and Rings","10","Cookery","1","4400","4400","167400","0.5","83700"
"4","Daniel Allison",2012-01-31,"2761","127","Economy but Economy","4","Horror","1","1200","1200","17800","0.1","16020"
"4","Daniel Allison",2012-01-31,"2761","78","Born and Invincible","3","Classics","1","4100","4100","17800","0.1","16020"
"4","Daniel Allison",2012-01-31,"2761","270","Wait to Rings","9","Travel","1","4600","4600","17800","0.1","16020"
"4","Daniel Allison",2012-01-31,"2761","135","Places the Invincible","1","Romance","1","3400","3400","17800","0.1","16020"
"4","Daniel Allison",2012-01-31,"2761","390","Wait but Cost","8","Autobiography","1","4500","4500","17800","0.1","16020"
"4","Daniel Allison",2010-03-08,"95067","358","Kill to Love","2","Adventure","80","2600","208000","657800","0.5","328900"
"4","Daniel Allison",2010-03-08,"95067","233","Drama but Nightmare","1","Romance","1","1700","1700","657800","0.5","328900"
"4","Daniel Allison",2010-03-08,"95067","398","Palace the Drama","5","Thriller","1","4100","4100","657800","0.5","328900"
"4","Daniel Allison",2010-03-08,"95067","88","Invincible but Land","10","Cookery","1","4900","4900","657800","0.5","328900"
"4","Daniel Allison",2010-03-08,"95067","106","Culprit to Born","3","Classics","1","4900","4900","657800","0.5","328900"
"4","Daniel Allison",2010-03-08,"95067","243","Living the Invincible","6","Educational","73","4700","343100","657800","0.5","328900"
"4","Daniel Allison",2010-03-08,"95067","71","Living but Dream","9","Travel","16","3200","51200","657800","0.5","328900"
"4","Daniel Allison",2010-03-08,"95067","121","Cost but Places","5","Thriller","8","4900","39200","657800","0.5","328900"
"4","Daniel Allison",2010-03-08,"95067","331","Rings and Cost","2","Adventure","1","700","700","657800","0.5","328900"
"4","Daniel Allison",2011-10-12,"34650","26","Places the Cost","5","Thriller","1","4600","4600","29100","0.25","21825"
"4","Daniel Allison",2011-10-12,"34650","120","Love but Palace","6","Educational","1","2200","2200","29100","0.25","21825"
"4","Daniel Allison",2011-10-12,"34650","293","Invincible the Born","2","Adventure","1","2400","2400","29100","0.25","21825"
"4","Daniel Allison",2011-10-12,"34650","380","Economy the Culprit","1","Romance","1","800","800","29100","0.25","21825"
"4","Daniel Allison",2011-10-12,"34650","82","Love to Love","2","Adventure","1","1600","1600","29100","0.25","21825"
"4","Daniel Allison",2011-10-12,"34650","230","Call but Palace","1","Romance","1","3200","3200","29100","0.25","21825"
"4","Daniel Allison",2011-10-12,"34650","273","Born but Places","3","Classics","1","4800","4800","29100","0.25","21825"
"4","Daniel Allison",2011-10-12,"34650","168","Living to Economy","7","History","1","1600","1600","29100","0.25","21825"
"4","Daniel Allison",2011-10-12,"34650","47","Drama and Call","6","Educational","1","4900","4900","29100","0.25","21825"
"4","Daniel Allison",2011-10-12,"34650","67","Dream and Rings","2","Adventure","2","1500","3000","29100","0.25","21825"
"4","Daniel Allison",2011-03-29,"51453","61","Rings the Palace","6","Educational","90","600","54000","334500","0.5","167250"
"4","Daniel Allison",2011-03-29,"51453","13","Palace but Invincible","8","Autobiography","1","3200","3200","334500","0.5","167250"
"4","Daniel Allison",2011-03-29,"51453","253","Rings and Land","3","Classics","1","1900","1900","334500","0.5","167250"
"4","Daniel Allison",2011-03-29,"51453","361","Call and Call","10","Cookery","1","2100","2100","334500","0.5","167250"
"4","Daniel Allison",2011-03-29,"51453","100","Drama but Living","6","Educational","1","4100","4100","334500","0.5","167250"
"4","Daniel Allison",2011-03-29,"51453","369","Born the Drama","4","Horror","1","1300","1300","334500","0.5","167250"
"4","Daniel Allison",2011-03-29,"51453","257","Drama to Nightmare","9","Travel","1","3500","3500","334500","0.5","167250"
"4","Daniel Allison",2011-03-29,"51453","371","Palace and Love","3","Classics","59","4400","259600","334500","0.5","167250"
"4","Daniel Allison",2011-03-29,"51453","139","Living but Drama","1","Romance","1","4800","4800","334500","0.5","167250"
"4","Daniel Allison",2011-01-28,"91393","88","Invincible but Land","10","Cookery","5","4900","24500","98900","0.5","49450"
"4","Daniel Allison",2011-01-28,"91393","264","Born but Land","4","Horror","1","2900","2900","98900","0.5","49450"
"4","Daniel Allison",2011-01-28,"91393","196","Wait and Palace","7","History","1","1100","1100","98900","0.5","49450"
"4","Daniel Allison",2011-01-28,"91393","53","Rings the Palace","9","Travel","16","3800","60800","98900","0.5","49450"
"4","Daniel Allison",2011-01-28,"91393","273","Born but Places","3","Classics","2","4800","9600","98900","0.5","49450"
"4","Daniel Allison",2012-01-15,"2745","140","Culprit but Kill","8","Autobiography","1","4700","4700","7400","0","7400"
"4","Daniel Allison",2012-01-15,"2745","366","Palace but Call","6","Educational","1","2700","2700","7400","0","7400"
"4","Daniel Allison",2010-06-10,"27161","373","Invincible but Places","6","Educational","1","4800","4800","11200","0.1","10080"
"4","Daniel Allison",2010-06-10,"27161","43","Call but Rings","6","Educational","1","4300","4300","11200","0.1","10080"
"4","Daniel Allison",2010-06-10,"27161","280","Call the Love","10","Cookery","1","2100","2100","11200","0.1","10080"
"4","Daniel Allison",2012-07-25,"3937","368","Land and Living","5","Thriller","59","2800","165200","175700","0.5","87850"
"4","Daniel Allison",2012-07-25,"3937","176","Kill and Rings","10","Cookery","1","1000","1000","175700","0.5","87850"
"4","Daniel Allison",2012-07-25,"3937","377","Born the Love","10","Cookery","1","4100","4100","175700","0.5","87850"
"4","Daniel Allison",2012-07-25,"3937","74","Palace and Nightmare","2","Adventure","1","2300","2300","175700","0.5","87850"
"4","Daniel Allison",2012-07-25,"3937","194","Nightmare but Culprit","8","Autobiography","1","2400","2400","175700","0.5","87850"
"4","Daniel Allison",2012-07-25,"3937","112","Call the Nightmare","9","Travel","1","700","700","175700","0.5","87850"
"4","Daniel Allison",2012-01-19,"4749","39","Culprit the Land","10","Cookery","1","1200","1200","286800","0.5","143400"
"4","Daniel Allison",2012-01-19,"4749","37","Economy but Love","1","Romance","54","5000","270000","286800","0.5","143400"
"4","Daniel Allison",2012-01-19,"4749","55","Call to Love","8","Autobiography","1","2800","2800","286800","0.5","143400"
"4","Daniel Allison",2012-01-19,"4749","280","Call the Love","10","Cookery","1","2100","2100","286800","0.5","143400"
"4","Daniel Allison",2012-01-19,"4749","132","Love and Places","8","Autobiography","1","4300","4300","286800","0.5","143400"
"4","Daniel Allison",2012-01-19,"4749","390","Wait but Cost","8","Autobiography","1","4500","4500","286800","0.5","143400"
"4","Daniel Allison",2012-01-19,"4749","186","Call and Places","1","Romance","1","1900","1900","286800","0.5","143400"
"4","Daniel Allison",2012-01-03,"6733","273","Born but Places","3","Classics","1","4800","4800","30200","0.25","22650"
"4","Daniel Allison",2012-01-03,"6733","103","Palace but Land","9","Travel","1","2000","2000","30200","0.25","22650"
"4","Daniel Allison",2012-01-03,"6733","220","Living the Living","2","Adventure","1","2600","2600","30200","0.25","22650"
"4","Daniel Allison",2012-01-03,"6733","215","Love to Land","9","Travel","1","4600","4600","30200","0.25","22650"
"4","Daniel Allison",2012-01-03,"6733","60","Invincible to Wait","5","Thriller","1","4800","4800","30200","0.25","22650"
"4","Daniel Allison",2012-01-03,"6733","160","Culprit but Call","4","Horror","1","3500","3500","30200","0.25","22650"
"4","Daniel Allison",2012-01-03,"6733","184","Land the Rings","5","Thriller","1","3900","3900","30200","0.25","22650"
"4","Daniel Allison",2012-01-03,"6733","14","Love to Wait","9","Travel","1","4000","4000","30200","0.25","22650"
"4","Daniel Allison",2010-01-02,"71002","282","Dream and Kill","9","Travel","40","4700","188000","188000","0.5","94000"
"4","Daniel Allison",2012-06-05,"43887","393","Love and Cost","5","Thriller","1","3900","3900","12300","0.1","11070"
"4","Daniel Allison",2012-06-05,"43887","28","Land to Love","1","Romance","1","3500","3500","12300","0.1","11070"
"4","Daniel Allison",2012-06-05,"43887","154","Love to Kill","8","Autobiography","1","4900","4900","12300","0.1","11070"
"4","Daniel Allison",2012-03-18,"12808","386","Rings to Born","8","Autobiography","1","900","900","119100","0.5","59550"
"4","Daniel Allison",2012-03-18,"12808","362","Dream and Palace","8","Autobiography","1","3400","3400","119100","0.5","59550"
"4","Daniel Allison",2012-03-18,"12808","379","Economy to Palace","9","Travel","31","3400","105400","119100","0.5","59550"
"4","Daniel Allison",2012-03-18,"12808","359","Living and Dream","3","Classics","1","2300","2300","119100","0.5","59550"
"4","Daniel Allison",2012-03-18,"12808","333","Wait but Cost","3","Classics","1","2100","2100","119100","0.5","59550"
"4","Daniel Allison",2012-03-18,"12808","179","Palace to Born","10","Cookery","1","5000","5000","119100","0.5","59550"
"4","Daniel Allison",2011-07-11,"98557","160","Culprit but Call","4","Horror","1","3500","3500","113000","0.5","56500"
"4","Daniel Allison",2011-07-11,"98557","164","Nightmare but Drama","1","Romance","31","3000","93000","113000","0.5","56500"
"4","Daniel Allison",2011-07-11,"98557","94","Palace the Cost","3","Classics","1","700","700","113000","0.5","56500"
"4","Daniel Allison",2011-07-11,"98557","40","Kill the Dream","2","Adventure","1","2300","2300","113000","0.5","56500"
"4","Daniel Allison",2011-07-11,"98557","363","Culprit the Cost","3","Classics","1","1600","1600","113000","0.5","56500"
"4","Daniel Allison",2011-07-11,"98557","393","Love and Cost","5","Thriller","1","3900","3900","113000","0.5","56500"
"4","Daniel Allison",2011-07-11,"98557","294","Invincible but Born","7","History","1","2400","2400","113000","0.5","56500"
"4","Daniel Allison",2011-07-11,"98557","23","Cry the Invincible","8","Autobiography","1","3100","3100","113000","0.5","56500"
"4","Daniel Allison",2011-07-11,"98557","397","Rings and Drama","10","Cookery","1","700","700","113000","0.5","56500"
"4","Daniel Allison",2011-07-11,"98557","10","Palace but Cry","4","Horror","1","1800","1800","113000","0.5","56500"
"4","Daniel Allison",2012-08-28,"66971","223","Nightmare but Kill","7","History","1","4200","4200","27800","0.25","20850"
"4","Daniel Allison",2012-08-28,"66971","197","Dream but Love","10","Cookery","1","3400","3400","27800","0.25","20850"
"4","Daniel Allison",2012-08-28,"66971","162","Economy to Born","1","Romance","5","3500","17500","27800","0.25","20850"
"4","Daniel Allison",2012-08-28,"66971","19","Places and Call","5","Thriller","1","2700","2700","27800","0.25","20850"
"4","Daniel Allison",2010-08-20,"3232","114","Dream but Land","1","Romance","1","500","500","388700","0.5","194350"
"4","Daniel Allison",2010-08-20,"3232","60","Invincible to Wait","5","Thriller","76","4800","364800","388700","0.5","194350"
"4","Daniel Allison",2010-08-20,"3232","234","Cry but Call","8","Autobiography","2","2900","5800","388700","0.5","194350"
"4","Daniel Allison",2010-08-20,"3232","6","Invincible the Invincible","8","Autobiography","2","2500","5000","388700","0.5","194350"
"4","Daniel Allison",2010-08-20,"3232","32","Call to Cost","1","Romance","1","3400","3400","388700","0.5","194350"
"4","Daniel Allison",2010-08-20,"3232","351","Palace the Economy","6","Educational","1","4300","4300","388700","0.5","194350"
"4","Daniel Allison",2010-08-20,"3232","280","Call the Love","10","Cookery","1","2100","2100","388700","0.5","194350"
"4","Daniel Allison",2010-08-20,"3232","272","Land and Kill","8","Autobiography","1","2800","2800","388700","0.5","194350"
"4","Daniel Allison",2011-07-01,"86547","372","Invincible the Living","8","Autobiography","1","2800","2800","211800","0.5","105900"
"4","Daniel Allison",2011-07-01,"86547","290","Economy but Born","5","Thriller","1","4400","4400","211800","0.5","105900"
